file_name,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
lie\16_F150B_6_358.jpg,64.0,222.0,0.14867058,70.0,225.0,0.19160603,72.0,221.0,0.1778898,83.0,235.0,0.2141882,86.0,225.0,0.15447329,95.0,267.0,0.19371387,84.0,258.0,0.18790635,105.0,309.0,0.13844007,80.0,296.0,0.10783064,113.0,304.0,0.1134846,117.0,300.0,0.13090083,80.0,319.0,0.17972238,88.0,319.0,0.20984995,114.0,398.0,0.18224773,109.0,393.0,0.16648607,108.0,426.0,0.13813123,100.0,434.0,0.17355122,0,lie
lie\16_F150B_6_359.jpg,66.0,229.0,0.19037794,70.0,234.0,0.24090667,71.0,230.0,0.2065315,80.0,247.0,0.2363563,82.0,239.0,0.20532317,94.0,273.0,0.22366047,82.0,265.0,0.22397594,107.0,313.0,0.14818928,105.0,284.0,0.13750693,112.0,295.0,0.13955198,98.0,301.0,0.14251228,80.0,321.0,0.18374865,77.0,315.0,0.20145178,107.0,387.0,0.18177484,104.0,378.0,0.17309499,97.0,411.0,0.13385263,122.0,421.0,0.19192901,0,lie
lie\16_F150B_6_361.jpg,72.0,256.0,0.27235976,76.0,259.0,0.2777194,77.0,258.0,0.27567163,88.0,266.0,0.29644793,88.0,263.0,0.26355413,95.0,282.0,0.2907056,83.0,275.0,0.29371324,108.0,336.0,0.1869596,83.0,329.0,0.15301476,118.0,318.0,0.20195194,96.0,329.0,0.15052286,85.0,347.0,0.2787236,84.0,345.0,0.279499,110.0,401.0,0.26047465,106.0,397.0,0.2331946,93.0,432.0,0.18424937,97.0,438.0,0.23232687,0,lie
lie\16_F150B_6_362.jpg,67.0,227.0,0.18125923,71.0,231.0,0.21377379,73.0,247.0,0.19008946,101.0,252.0,0.16160576,89.0,251.0,0.1678315,99.0,269.0,0.21543851,109.0,262.0,0.20185183,121.0,325.0,0.15917246,129.0,303.0,0.17670123,130.0,326.0,0.13498877,136.0,326.0,0.17104943,96.0,339.0,0.18977787,94.0,336.0,0.1997844,135.0,398.0,0.23864385,140.0,394.0,0.2634476,122.0,428.0,0.23936069,126.0,428.0,0.22819498,0,lie
lie\16_F150B_6_364.jpg,65.0,232.0,0.1835231,69.0,235.0,0.24418089,72.0,231.0,0.19424908,85.0,258.0,0.22308283,83.0,255.0,0.17987478,94.0,274.0,0.22582032,82.0,265.0,0.22666137,105.0,315.0,0.15453531,81.0,301.0,0.12315673,116.0,309.0,0.12204886,120.0,304.0,0.14299841,81.0,319.0,0.17190413,89.0,318.0,0.20222463,108.0,386.0,0.20357174,108.0,378.0,0.20116174,110.0,423.0,0.15939635,109.0,423.0,0.15209858,0,lie
lie\16_F150B_6_366.jpg,73.0,208.0,0.12366044,76.0,212.0,0.16089858,81.0,209.0,0.14669138,89.0,217.0,0.2124273,98.0,211.0,0.1533551,95.0,228.0,0.17452593,112.0,220.0,0.1583905,104.0,274.0,0.15740277,112.0,264.0,0.14606705,113.0,275.0,0.14602718,122.0,272.0,0.1798317,88.0,285.0,0.27779984,100.0,286.0,0.26141343,111.0,377.0,0.28418893,112.0,372.0,0.28290093,119.0,409.0,0.16631687,129.0,417.0,0.25927156,0,lie
lie\16_F150B_6_370.jpg,65.0,221.0,0.14367206,71.0,225.0,0.19836344,73.0,220.0,0.17629406,99.0,232.0,0.15649037,99.0,222.0,0.11173742,113.0,261.0,0.22717316,110.0,253.0,0.17823903,118.0,303.0,0.17237018,110.0,294.0,0.12294429,124.0,303.0,0.142889,133.0,303.0,0.1848976,96.0,310.0,0.17959604,94.0,308.0,0.19307126,138.0,395.0,0.24234809,141.0,392.0,0.27187407,127.0,418.0,0.21513176,126.0,426.0,0.23214965,0,lie
lie\16_F150B_6_371.jpg,69.0,230.0,0.22697249,74.0,234.0,0.26241484,73.0,249.0,0.23239416,100.0,251.0,0.19536918,84.0,250.0,0.20056501,109.0,268.0,0.26031414,83.0,260.0,0.24619187,119.0,326.0,0.18649946,104.0,300.0,0.15346883,123.0,322.0,0.16429354,124.0,318.0,0.23469055,96.0,338.0,0.2211433,88.0,335.0,0.22650076,137.0,401.0,0.28946775,122.0,398.0,0.24196321,118.0,430.0,0.23582849,108.0,436.0,0.21411306,0,lie
lie\16_F150B_6_372.jpg,66.0,225.0,0.16598985,71.0,229.0,0.20715733,74.0,225.0,0.18109885,87.0,252.0,0.22254315,87.0,231.0,0.1756852,96.0,266.0,0.2191752,106.0,259.0,0.21443343,103.0,307.0,0.15160953,110.0,299.0,0.13578378,118.0,304.0,0.12020094,127.0,303.0,0.14037207,83.0,317.0,0.21329,92.0,318.0,0.24248695,117.0,397.0,0.22397718,120.0,394.0,0.221138,106.0,436.0,0.22290559,110.0,435.0,0.21613711,0,lie
lie\16_F150B_6_373.jpg,74.0,224.0,0.18320814,90.0,224.0,0.16557592,92.0,240.0,0.14644621,105.0,248.0,0.17279686,93.0,248.0,0.17867392,113.0,264.0,0.2508604,112.0,257.0,0.20754641,125.0,326.0,0.17400624,110.0,322.0,0.11285967,134.0,327.0,0.15321861,138.0,327.0,0.18156476,100.0,339.0,0.2123983,94.0,336.0,0.21866661,137.0,401.0,0.25563622,142.0,397.0,0.29480743,122.0,429.0,0.26195708,128.0,431.0,0.25101185,0,lie
lie\16_F150B_6_378.jpg,68.0,213.0,0.12554282,73.0,217.0,0.16246831,75.0,214.0,0.1712096,86.0,224.0,0.20971611,88.0,218.0,0.15225048,95.0,235.0,0.18918972,107.0,229.0,0.17575778,122.0,281.0,0.1669191,111.0,270.0,0.13132738,117.0,281.0,0.1403742,124.0,278.0,0.1690391,86.0,288.0,0.21395947,97.0,291.0,0.2428887,117.0,385.0,0.191693,116.0,380.0,0.22696546,116.0,422.0,0.1701463,133.0,417.0,0.22799572,0,lie
lie\16_F150B_6_379.jpg,98.0,184.0,0.10453672,102.0,187.0,0.13151807,108.0,182.0,0.15721945,109.0,198.0,0.19277722,121.0,189.0,0.15816435,104.0,226.0,0.16427684,131.0,219.0,0.20287217,118.0,275.0,0.17164207,136.0,267.0,0.18877077,126.0,283.0,0.16892743,141.0,282.0,0.22646475,97.0,289.0,0.25675714,117.0,289.0,0.3312149,129.0,379.0,0.2922714,134.0,373.0,0.30871162,134.0,418.0,0.28309566,138.0,420.0,0.268813,0,lie
lie\16_F150B_6_381.jpg,64.0,224.0,0.16092648,68.0,227.0,0.19886778,68.0,244.0,0.18646702,83.0,252.0,0.22741184,83.0,249.0,0.16039641,95.0,269.0,0.21589458,104.0,260.0,0.18447061,119.0,325.0,0.15105593,105.0,320.0,0.10248224,126.0,323.0,0.13246916,131.0,321.0,0.16783817,92.0,340.0,0.17853649,89.0,336.0,0.19335891,131.0,400.0,0.19336455,136.0,396.0,0.2354047,115.0,428.0,0.19510043,121.0,428.0,0.1929272,0,lie
lie\16_F150B_6_382.jpg,66.0,223.0,0.14784208,69.0,228.0,0.2025758,72.0,245.0,0.17297976,98.0,250.0,0.14670877,87.0,247.0,0.15349296,96.0,264.0,0.1845982,110.0,254.0,0.17205939,120.0,322.0,0.14199018,131.0,295.0,0.15541597,131.0,322.0,0.123704694,140.0,318.0,0.15419285,96.0,330.0,0.15315862,114.0,313.0,0.22140013,138.0,392.0,0.20836717,144.0,388.0,0.22419979,130.0,417.0,0.2096577,130.0,424.0,0.21254876,0,lie
lie\16_F150B_6_384.jpg,66.0,225.0,0.15691157,70.0,228.0,0.18978588,70.0,246.0,0.1706704,85.0,250.0,0.19898786,83.0,248.0,0.14939933,111.0,265.0,0.1849182,106.0,257.0,0.15995754,122.0,327.0,0.13902107,129.0,299.0,0.13559227,130.0,323.0,0.11483986,135.0,320.0,0.13750482,98.0,338.0,0.160949,93.0,334.0,0.16363795,138.0,399.0,0.18472624,147.0,395.0,0.20194824,122.0,429.0,0.19334583,130.0,428.0,0.18429421,0,lie
lie\16_F150B_6_385.jpg,64.0,222.0,0.13448958,68.0,226.0,0.18617475,72.0,221.0,0.1690423,79.0,236.0,0.19899364,86.0,227.0,0.15347353,93.0,265.0,0.17255369,108.0,257.0,0.15775917,116.0,307.0,0.13676183,107.0,295.0,0.10402552,124.0,308.0,0.116051205,135.0,306.0,0.16342038,89.0,315.0,0.1486089,93.0,312.0,0.17972104,132.0,394.0,0.18233661,140.0,391.0,0.20795287,127.0,418.0,0.18358931,134.0,419.0,0.1903792,0,lie
lie\16_F150B_6_388.jpg,63.0,225.0,0.16897587,67.0,228.0,0.20915999,70.0,224.0,0.18785524,79.0,237.0,0.2199476,82.0,228.0,0.16985944,81.0,267.0,0.20757647,80.0,259.0,0.20770788,100.0,307.0,0.13461813,75.0,295.0,0.11283541,118.0,304.0,0.11092437,131.0,308.0,0.18127766,80.0,316.0,0.17720346,89.0,317.0,0.20565799,115.0,398.0,0.18648835,114.0,394.0,0.19098392,112.0,426.0,0.15045823,107.0,434.0,0.19624534,0,lie
lie\16_F150B_6_391.jpg,73.0,245.0,0.16415803,89.0,245.0,0.14814256,90.0,243.0,0.15672356,102.0,254.0,0.18880081,92.0,253.0,0.19500956,101.0,270.0,0.24437039,115.0,261.0,0.22206552,123.0,328.0,0.17521377,132.0,304.0,0.19372338,131.0,323.0,0.15220167,137.0,321.0,0.18476005,99.0,338.0,0.21026565,97.0,335.0,0.21220013,137.0,398.0,0.24184945,143.0,393.0,0.2722982,130.0,419.0,0.2165303,128.0,427.0,0.22998378,0,lie
lie\16_F150B_6_392.jpg,80.0,260.0,0.2985347,93.0,258.0,0.2531047,94.0,257.0,0.23388582,91.0,270.0,0.32526028,95.0,266.0,0.30569482,113.0,296.0,0.2857342,107.0,290.0,0.27519453,127.0,341.0,0.23465963,112.0,335.0,0.18861854,132.0,337.0,0.20591861,116.0,347.0,0.16138089,99.0,355.0,0.27529317,95.0,351.0,0.31979832,131.0,407.0,0.30403194,134.0,402.0,0.34484223,119.0,434.0,0.27420774,120.0,437.0,0.27014703,0,lie
lie\16_F150B_6_394.jpg,71.0,256.0,0.2884443,75.0,259.0,0.28546807,76.0,257.0,0.28710303,83.0,264.0,0.3294126,82.0,260.0,0.2710361,90.0,282.0,0.29455918,78.0,273.0,0.31911695,106.0,334.0,0.20461108,82.0,327.0,0.17214407,117.0,331.0,0.17925836,97.0,333.0,0.16310379,86.0,351.0,0.2971637,75.0,348.0,0.2915798,112.0,406.0,0.24397059,108.0,403.0,0.24052052,103.0,443.0,0.24135517,100.0,444.0,0.2283631,0,lie
lie\16_F150B_6_395.jpg,67.0,227.0,0.18610638,71.0,230.0,0.21321997,74.0,226.0,0.19747452,85.0,253.0,0.23643927,84.0,232.0,0.18611863,95.0,271.0,0.21290542,103.0,261.0,0.17803244,118.0,311.0,0.15965204,103.0,300.0,0.12185631,119.0,310.0,0.13517155,126.0,308.0,0.17546675,91.0,342.0,0.15797995,90.0,321.0,0.20184475,131.0,400.0,0.17941886,137.0,396.0,0.20171905,122.0,421.0,0.15134671,122.0,432.0,0.16889116,0,lie
lie\16_F150B_6_397.jpg,64.0,254.0,0.17863715,67.0,258.0,0.2413524,69.0,256.0,0.2209245,80.0,267.0,0.27120805,79.0,262.0,0.2108475,93.0,294.0,0.1667787,72.0,289.0,0.19851021,102.0,335.0,0.15974148,75.0,331.0,0.11894815,120.0,343.0,0.12216291,94.0,338.0,0.119513,79.0,347.0,0.20955554,71.0,345.0,0.21625713,104.0,409.0,0.20487183,71.0,405.0,0.20962398,98.0,444.0,0.20148243,95.0,445.0,0.18620116,0,lie
lie\16_F150B_6_398.jpg,66.0,214.0,0.10719173,68.0,218.0,0.16593556,74.0,214.0,0.15053566,80.0,225.0,0.19051974,89.0,218.0,0.13142644,86.0,235.0,0.16336276,104.0,226.0,0.15450443,100.0,276.0,0.13646224,108.0,266.0,0.120926626,114.0,271.0,0.12412885,122.0,268.0,0.16095027,78.0,287.0,0.2208164,91.0,287.0,0.23745878,76.0,381.0,0.22194493,97.0,376.0,0.22672626,95.0,412.0,0.13737142,104.0,423.0,0.17216484,0,lie
lie\16_F150B_6_399.jpg,67.0,227.0,0.16590662,70.0,232.0,0.21935885,75.0,228.0,0.17676014,87.0,254.0,0.22319686,90.0,232.0,0.17574592,95.0,266.0,0.20420913,88.0,259.0,0.21068665,112.0,308.0,0.15645763,83.0,298.0,0.12667236,115.0,304.0,0.107321605,123.0,302.0,0.13513845,83.0,316.0,0.20417795,91.0,316.0,0.23054035,109.0,398.0,0.21596728,110.0,394.0,0.20582604,103.0,438.0,0.22571948,103.0,437.0,0.20756786,0,lie
lie\16_F150B_6_400.jpg,66.0,229.0,0.16043442,69.0,253.0,0.18597457,71.0,251.0,0.18150538,84.0,259.0,0.21013948,86.0,256.0,0.16665433,80.0,273.0,0.20326996,83.0,265.0,0.21249911,102.0,313.0,0.13715075,81.0,303.0,0.12470739,118.0,306.0,0.10265847,123.0,304.0,0.13504209,77.0,319.0,0.17002161,75.0,315.0,0.19437692,82.0,388.0,0.16721275,96.0,382.0,0.18145262,88.0,438.0,0.23359743,102.0,426.0,0.15824704,0,lie
lie\16_F150B_6_402.jpg,64.0,252.0,0.1530457,67.0,256.0,0.19514285,71.0,253.0,0.19032905,76.0,265.0,0.23244004,80.0,259.0,0.17687535,90.0,293.0,0.16389479,78.0,269.0,0.23771124,101.0,331.0,0.14569849,81.0,325.0,0.11724689,115.0,328.0,0.10378587,121.0,327.0,0.111390986,77.0,344.0,0.18670854,88.0,343.0,0.21614173,111.0,405.0,0.1988765,114.0,401.0,0.1999355,102.0,442.0,0.18270615,106.0,441.0,0.17618692,0,lie
lie\16_F150B_8_303.jpg,1250.0,705.0,0.72681665,1267.0,711.0,0.80390227,1253.0,700.0,0.49310708,1272.0,740.0,0.70705605,1247.0,709.0,0.50854206,1251.0,762.0,0.7778816,1180.0,717.0,0.64675796,1210.0,814.0,0.6209254,1111.0,737.0,0.69949734,1164.0,857.0,0.8170749,1067.0,722.0,0.71814185,1142.0,798.0,0.8072799,1095.0,771.0,0.61312926,1038.0,878.0,0.5591347,1007.0,860.0,0.7265126,936.0,931.0,0.5025724,941.0,942.0,0.5381649,0,lie
lie\16_F150B_8_304.jpg,1252.0,706.0,0.67977643,1268.0,711.0,0.6118373,1254.0,701.0,0.4994407,1271.0,740.0,0.7638591,1246.0,707.0,0.45133469,1251.0,763.0,0.8008939,1178.0,715.0,0.6901816,1211.0,813.0,0.66836226,1112.0,738.0,0.5725495,1165.0,856.0,0.73785454,1080.0,710.0,0.7502288,1141.0,798.0,0.7756746,1094.0,773.0,0.70549613,1038.0,879.0,0.5734956,1007.0,858.0,0.6008209,939.0,936.0,0.5344797,939.0,943.0,0.54209876,0,lie
lie\16_F150B_8_305.jpg,1252.0,706.0,0.70683944,1267.0,713.0,0.60882676,1254.0,701.0,0.70476687,1271.0,739.0,0.64996904,1245.0,707.0,0.5465769,1248.0,763.0,0.7695849,1178.0,716.0,0.65177524,1209.0,814.0,0.60181904,1110.0,741.0,0.5956786,1163.0,860.0,0.65197814,1095.0,702.0,0.49255282,1139.0,800.0,0.76346123,1095.0,775.0,0.7179649,1036.0,879.0,0.52532184,1010.0,862.0,0.39908543,936.0,933.0,0.48874602,940.0,945.0,0.57655776,0,lie
lie\16_F150B_8_307.jpg,1249.0,704.0,0.79185534,1266.0,710.0,0.8208823,1253.0,700.0,0.57923853,1270.0,741.0,0.68535775,1246.0,708.0,0.45622262,1252.0,760.0,0.6812903,1174.0,716.0,0.6245195,1209.0,813.0,0.80003875,1105.0,735.0,0.6075288,1166.0,858.0,0.8924946,1118.0,679.0,0.657804,1140.0,794.0,0.85754097,1090.0,768.0,0.77762884,1037.0,880.0,0.7591554,1009.0,861.0,0.6015218,936.0,934.0,0.3554666,940.0,944.0,0.6647625,0,lie
lie\16_F150B_8_308.jpg,1251.0,705.0,0.45358866,1266.0,711.0,0.71533537,1253.0,700.0,0.46843103,1270.0,739.0,0.5910435,1244.0,706.0,0.4627129,1247.0,762.0,0.7309779,1176.0,716.0,0.6081718,1209.0,814.0,0.6367624,1106.0,726.0,0.60341144,1166.0,857.0,0.71483064,1135.0,670.0,0.5857738,1140.0,795.0,0.7895862,1095.0,772.0,0.8064764,1038.0,880.0,0.7319437,1009.0,860.0,0.57232326,940.0,937.0,0.4560993,938.0,940.0,0.43511447,0,lie
lie\16_F150B_8_309.jpg,1249.0,703.0,0.77569455,1266.0,709.0,0.7355621,1253.0,698.0,0.601503,1270.0,740.0,0.61410826,1244.0,707.0,0.5665559,1251.0,760.0,0.86823815,1175.0,714.0,0.6971007,1210.0,812.0,0.72425,1106.0,717.0,0.77114,1164.0,857.0,0.8359927,1147.0,669.0,0.77015567,1142.0,793.0,0.82724726,1092.0,770.0,0.8135958,1039.0,879.0,0.50390404,1009.0,862.0,0.5872122,935.0,932.0,0.48449907,942.0,945.0,0.5120207,0,lie
lie\16_F150B_8_310.jpg,1249.0,703.0,0.6421294,1265.0,710.0,0.64706993,1253.0,698.0,0.7162695,1270.0,738.0,0.76299965,1245.0,707.0,0.72111815,1252.0,761.0,0.89037734,1175.0,713.0,0.80070204,1206.0,814.0,0.64016426,1108.0,705.0,0.6373001,1163.0,858.0,0.8293332,1159.0,668.0,0.74647105,1141.0,796.0,0.851622,1095.0,772.0,0.8304817,1036.0,878.0,0.5435303,1011.0,862.0,0.4073174,935.0,931.0,0.43356577,941.0,947.0,0.69151473,0,lie
lie\16_F150B_8_311.jpg,1249.0,703.0,0.66874135,1266.0,709.0,0.530576,1254.0,699.0,0.7969806,1271.0,738.0,0.8221832,1247.0,708.0,0.64228475,1253.0,761.0,0.88195986,1176.0,713.0,0.83153117,1206.0,814.0,0.6804416,1114.0,695.0,0.8787008,1163.0,858.0,0.8322723,1169.0,666.0,0.6357757,1142.0,796.0,0.8289455,1101.0,772.0,0.8282004,1032.0,874.0,0.32716933,1015.0,865.0,0.42068675,932.0,926.0,0.5745155,941.0,945.0,0.6268302,0,lie
lie\16_F150B_8_312.jpg,1251.0,703.0,0.72952235,1267.0,709.0,0.6088387,1254.0,699.0,0.8278663,1270.0,738.0,0.8201771,1246.0,708.0,0.7094091,1254.0,761.0,0.906392,1173.0,711.0,0.8505576,1207.0,814.0,0.7250697,1116.0,687.0,0.90884376,1163.0,858.0,0.850266,1171.0,670.0,0.66314024,1139.0,795.0,0.8803203,1100.0,771.0,0.8325841,1032.0,874.0,0.4316237,1015.0,864.0,0.515008,933.0,926.0,0.61148113,941.0,946.0,0.6601679,0,lie
lie\16_F150B_8_313.jpg,1249.0,702.0,0.7332103,1267.0,708.0,0.6810986,1254.0,698.0,0.72046614,1271.0,738.0,0.77193606,1247.0,709.0,0.5620017,1254.0,762.0,0.8922851,1174.0,710.0,0.85051495,1211.0,813.0,0.76272595,1115.0,681.0,0.6995089,1163.0,858.0,0.8388779,1174.0,668.0,0.6081018,1140.0,795.0,0.85073125,1099.0,771.0,0.84156084,1031.0,876.0,0.40108985,1013.0,864.0,0.55528843,933.0,929.0,0.47777963,940.0,944.0,0.6026825,0,lie
lie\16_F150B_8_323.jpg,1250.0,702.0,0.6804769,1266.0,708.0,0.5942788,1253.0,698.0,0.80534756,1271.0,738.0,0.76496565,1245.0,709.0,0.6340227,1252.0,762.0,0.8844329,1174.0,711.0,0.8202441,1210.0,812.0,0.68460065,1125.0,671.0,0.83796114,1163.0,857.0,0.84348536,1175.0,661.0,0.5829669,1139.0,796.0,0.85907704,1096.0,771.0,0.8741812,1032.0,878.0,0.3264537,1012.0,864.0,0.53810465,933.0,930.0,0.49435937,940.0,946.0,0.62124443,0,lie
lie\16_F150B_8_324.jpg,1251.0,702.0,0.7682373,1268.0,709.0,0.7272366,1254.0,699.0,0.6918087,1270.0,739.0,0.73305583,1246.0,709.0,0.58664376,1253.0,763.0,0.88824034,1174.0,711.0,0.8579035,1207.0,814.0,0.7093041,1122.0,669.0,0.62567246,1163.0,858.0,0.8784727,1170.0,664.0,0.7820853,1138.0,797.0,0.87295085,1097.0,772.0,0.7582859,1032.0,878.0,0.41983125,1011.0,864.0,0.6632119,932.0,931.0,0.4167639,939.0,946.0,0.6667931,0,lie
lie\16_F150B_8_336.jpg,1249.0,703.0,0.6697502,1265.0,710.0,0.7534669,1252.0,699.0,0.8139003,1269.0,738.0,0.8069558,1246.0,708.0,0.6778244,1253.0,761.0,0.9011063,1173.0,712.0,0.7780258,1209.0,813.0,0.82953966,1122.0,669.0,0.7966659,1163.0,859.0,0.8193602,1171.0,664.0,0.6890848,1141.0,795.0,0.8368521,1097.0,769.0,0.68949676,1033.0,876.0,0.53752375,1009.0,861.0,0.6606975,934.0,931.0,0.4479021,940.0,946.0,0.6692458,0,lie
lie\16_F150B_8_352.jpg,1251.0,703.0,0.71938795,1268.0,709.0,0.6268476,1254.0,698.0,0.66749084,1272.0,738.0,0.81938213,1246.0,706.0,0.56908786,1252.0,763.0,0.8754083,1174.0,711.0,0.82240003,1210.0,812.0,0.66055894,1122.0,675.0,0.7559593,1163.0,859.0,0.61469126,1169.0,665.0,0.6939347,1140.0,797.0,0.8392678,1098.0,772.0,0.78870714,1031.0,875.0,0.32191262,1014.0,864.0,0.47439948,933.0,930.0,0.40477824,940.0,946.0,0.5773085,0,lie
lie\16_F150B_8_355.jpg,1249.0,704.0,0.7838908,1266.0,710.0,0.67280614,1252.0,700.0,0.7104815,1270.0,739.0,0.82199925,1245.0,709.0,0.6331343,1252.0,763.0,0.886545,1174.0,712.0,0.77790415,1208.0,814.0,0.7660035,1119.0,677.0,0.7654693,1163.0,858.0,0.8551847,1169.0,666.0,0.6691526,1140.0,796.0,0.8354156,1099.0,771.0,0.7297752,1034.0,876.0,0.29112163,1017.0,864.0,0.34035546,934.0,930.0,0.48255998,943.0,946.0,0.65612507,0,lie
lie\16_F150B_8_359.jpg,1250.0,704.0,0.6454432,1266.0,711.0,0.6503424,1253.0,699.0,0.7394972,1270.0,739.0,0.74534714,1246.0,708.0,0.6416943,1251.0,763.0,0.8895761,1175.0,711.0,0.74182093,1210.0,814.0,0.8173867,1113.0,688.0,0.82774454,1164.0,858.0,0.7702701,1168.0,672.0,0.56403625,1139.0,797.0,0.85596377,1100.0,772.0,0.72160125,1028.0,873.0,0.35234872,1017.0,865.0,0.35880065,934.0,930.0,0.4082523,942.0,946.0,0.5889851,0,lie
lie\16_F150B_8_360.jpg,1251.0,703.0,0.70989585,1268.0,710.0,0.63800645,1254.0,700.0,0.7354119,1271.0,740.0,0.755787,1246.0,708.0,0.5991216,1252.0,763.0,0.8821399,1176.0,714.0,0.7947507,1209.0,814.0,0.6881262,1111.0,692.0,0.7776625,1164.0,857.0,0.83336174,1164.0,674.0,0.75345755,1140.0,796.0,0.82116604,1099.0,771.0,0.7485018,1032.0,875.0,0.29090536,1016.0,865.0,0.3607747,933.0,928.0,0.29707512,943.0,947.0,0.6058892,0,lie
lie\16_F150B_8_361.jpg,1247.0,705.0,0.61328113,1263.0,712.0,0.6746721,1252.0,700.0,0.7295513,1269.0,739.0,0.75493634,1247.0,708.0,0.6483053,1252.0,763.0,0.8902539,1175.0,713.0,0.7221112,1209.0,815.0,0.77870184,1108.0,696.0,0.5918674,1161.0,858.0,0.83004785,1160.0,676.0,0.7361673,1140.0,797.0,0.8773699,1097.0,771.0,0.8469689,1037.0,876.0,0.44586274,1014.0,861.0,0.45945773,936.0,933.0,0.41589293,943.0,945.0,0.6698016,0,lie
lie\16_F150B_8_362.jpg,1249.0,705.0,0.6429737,1265.0,711.0,0.6727371,1253.0,700.0,0.7507661,1271.0,739.0,0.75915176,1246.0,708.0,0.6845868,1252.0,763.0,0.8899167,1175.0,713.0,0.7859292,1209.0,815.0,0.78959525,1108.0,702.0,0.8490416,1162.0,859.0,0.82419074,1160.0,677.0,0.70578825,1139.0,796.0,0.8502048,1100.0,771.0,0.70922434,1031.0,873.0,0.35519123,1019.0,867.0,0.31731233,934.0,930.0,0.36386538,943.0,948.0,0.7043975,0,lie
lie\16_F150B_8_363.jpg,1250.0,704.0,0.8072919,1268.0,711.0,0.81687164,1254.0,700.0,0.637446,1271.0,741.0,0.7810829,1248.0,709.0,0.70129144,1254.0,764.0,0.8432785,1175.0,715.0,0.7700448,1210.0,814.0,0.81745,1109.0,705.0,0.76378524,1163.0,858.0,0.8610197,1158.0,676.0,0.74501127,1142.0,796.0,0.8495992,1098.0,771.0,0.84118974,1030.0,873.0,0.3779261,1018.0,866.0,0.4250248,935.0,928.0,0.5611352,943.0,947.0,0.69491386,0,lie
lie\16_F150B_8_366.jpg,1251.0,704.0,0.52362895,1266.0,711.0,0.7186266,1253.0,700.0,0.61771405,1271.0,740.0,0.7445332,1246.0,708.0,0.6647788,1252.0,762.0,0.88154113,1176.0,717.0,0.7488626,1209.0,816.0,0.7756606,1108.0,719.0,0.7951038,1165.0,861.0,0.8472075,1156.0,679.0,0.52172285,1141.0,797.0,0.8425775,1096.0,775.0,0.8072555,1038.0,880.0,0.619142,1010.0,862.0,0.45167384,935.0,934.0,0.42509827,940.0,944.0,0.62695885,0,lie
lie\16_F150B_8_367.jpg,1249.0,704.0,0.52105236,1265.0,710.0,0.65104383,1253.0,700.0,0.6860255,1270.0,739.0,0.82849145,1246.0,709.0,0.7454554,1253.0,762.0,0.89909935,1175.0,717.0,0.7978031,1208.0,816.0,0.8377181,1106.0,725.0,0.8214621,1165.0,860.0,0.9082076,1153.0,682.0,0.7996244,1142.0,794.0,0.8775891,1093.0,770.0,0.7786743,1038.0,880.0,0.7705341,1008.0,859.0,0.5763494,938.0,935.0,0.52472854,942.0,944.0,0.47814837,0,lie
lie\16_F150B_8_368.jpg,1250.0,704.0,0.72033656,1265.0,711.0,0.66635656,1253.0,700.0,0.77730125,1270.0,740.0,0.7721763,1244.0,710.0,0.6963717,1255.0,763.0,0.89771247,1174.0,716.0,0.8037611,1210.0,814.0,0.73271286,1104.0,727.0,0.6625842,1162.0,860.0,0.6661518,1151.0,684.0,0.66562647,1141.0,797.0,0.8523702,1095.0,772.0,0.73123527,1036.0,881.0,0.6633309,1007.0,859.0,0.60458976,938.0,931.0,0.4129277,943.0,948.0,0.61007893,0,lie
lie\16_F150B_8_369.jpg,1249.0,704.0,0.7467687,1266.0,710.0,0.66767484,1254.0,700.0,0.7295313,1272.0,740.0,0.6875752,1245.0,710.0,0.5288287,1254.0,764.0,0.8884423,1177.0,717.0,0.73325527,1211.0,815.0,0.75770754,1105.0,729.0,0.6885431,1164.0,859.0,0.7306328,1150.0,686.0,0.79414153,1141.0,797.0,0.83769816,1094.0,772.0,0.69608146,1035.0,882.0,0.7303278,1007.0,859.0,0.70369256,937.0,931.0,0.42674276,943.0,951.0,0.50898236,0,lie
